the_geom,station_id,full_name,name,road_name,common_road_name,secondary_name,suburb,post_code,lga,rms_region,distance_to_intersection,intersection,road_number,link_number,mab_identifier,device_type,permanent_station,vehicle_classifier,road_on_type,road_classification_type,road_classification_admin,wgs84_latitude,wgs84_longitude
0101000020E6100000FBE769C020DA6240DF1B430070E240C0,71082,"Carlisle Avenue, North of Beames Avenue",Carlisle Avenue,Carlisle Avenue,"Carlisle.carisle Avenue, Mount Druitt",North of Beames Avenue,Mount Druitt,2770,Blacktown,Sydney,20,Beames Avenue,0000629,0080,NULL,Trafficorder Loop Counter,1,0,OnBridge,Avenue,State,-33.769043,150.816498
0101000020E61000002C29779F63E16240AEBCE47FF2EB40C0,7112,"Silverwater Road, South of Western Motorway",Silverwater Road,Silverwater Road,"Silverwater.silverwater Rd, Auburn",South of Western Motorway,Auburn,2144,Auburn,Sydney,80,Western Motorway,0000190,1300,A6,Tirtl,1,1,OnGround,Road,State,-33.843338,151.043411
0101000020E6100000B2D47ABF51E26240D5CDC5DFF6F640C0,7115,"Canterbury Road, East of King Georges Road",Canterbury Road,Canterbury Road,"Canterbury.canterbury Rd, Lakemba",East of King Georges Road,Wiley Park,2195,Canterbury,Sydney,10,King Georges Road,0000167,0280,A34,Tirtl,1,1,OnGround,Road,State,-33.929409,151.072479
0101000020E61000006AF7AB00DFDA62403C86C77E16E140C0,71166,"Rooty Hill Road, West of Carroll Crescent",Rooty Hill Road,Rooty Hill Road,Rooty Hill Road,West of Carroll Crescent,Plumpton,2761,Blacktown,Sydney,80,Carroll Crescent,0000537,1090,NULL,Trafficorder Dual Tube Classifier,0,0,OnGround,Road,State,-33.758499,150.839722
0101000020E610000060AFB0E07EDB62400AA2EE0390E040C0,71172,"Power Street, East of Owen Street",Power Street,Power Street,"Power.power St, Rooty Hill",East of Owen Street,Doonside,2767,Blacktown,Sydney,210,Owen Street,0007159,0010,NULL,Trafficorder Dual Tube Classifier,1,0,OnBridge,Street,Regional,-33.754395,150.859238
0101000020E610000023F609A018DE62403D80457EFDDC40C0,71180,"Old Windsor Road, South of Balmoral Road",Old Windsor Road,Old Windsor Road,"Old Windsor.old Windsor Rd, Glenwood",South of Balmoral Road,Kellyville,2155,The Hills,Sydney,50,Balmoral Road,0000635,0113,A2,Trafficorder Loop Counter,1,0,OnGround,Road,State,-33.726486,150.940506
0101000020E61000008EEA74206BDF6240397D3D5FB3E840C0,7119-PR,"Hawkesbury Road, East of Great Western Highway",Hawkesbury Road,Hawkesbury Road,"Great Western.great Western Hwy, Mays Hill",East of Great Western Highway,Merrylands,2160,Holroyd,Sydney,10,Great Western Highway,0000005,0730,A44,Tirtl,1,1,OnGround,Highway,State,-33.817974,150.981827
0101000020E6100000094E7D20F9E66240E38A8BA372F140C0,7120,"South Dowling Street, South of Fitzroy Street",South Dowling Street,South Dowling Street,"South Dowling.south Dowling St, Surry Hills",South of Fitzroy Street,Surry Hills,2010,Sydney,Sydney,20,Fitzroy Street,0000593,1080,M1,Tirtl,1,1,OnGround,Street,State,-33.886311,151.217911
0101000020E6100000389ECF80FAE66240D09A1F7F69F140C0,7121,"South Dowling Street, South of Eastern Distributor",South Dowling Street,South Dowling Street,"South Dowling.south Dowling St, Surry Hills",South of Eastern Distributor,Surry Hills,2010,Sydney,Sydney,10,Eastern Distributor,0000593,1090,M1,Tirtl,1,1,OnGround,Street,State,-33.886032,151.218079
0101000020E610000029266F8099D8624070B20DDC81E240C0,7123-PR,"Pages Road, North of Great Western Highway",Pages Road,Pages Road,"Great Western.great Western Hwy, St Marys",North of Great Western Highway,St Marys,2760,Penrith,Sydney,10,Great Western Highway,0000005,1001,A44,Tirtl,1,1,OnGround,Highway,State,-33.769588,150.768738
0101000020E61000000327DBC09DE36240A5BF97C2830441C0,7126,"Kingsway, West of Port Hacking Road",Kingsway,Kingsway,"Kingsway.the Kingsway, Miranda",West of Port Hacking Road,Miranda,2228,Sutherland,Sydney,30,Port Hacking Road,0000227,0070,NULL,Tirtl,1,1,OnGround,,State,-34.035271,151.113007
0101000020E61000003DB9A64066E46240D7A02FBDFDF940C0,7132,"Princes Highway, South of The Seven Ways",Princes Highway,Princes Highway,"Princes.princes Hwy, Rockdale",South of The Seven Ways,Rockdale,2216,Rockdale,Sydney,20,The Seven Ways,0000001,0320,A36,Tirtl,1,1,OnGround,Highway,State,-33.953056,151.137482
0101000020E6100000D6C4025F51E762405D3123BC3DF040C0,7139,"New South Head Road, East of Mclachlan Avenue",New South Head Road,New South Head Road,"Craigend.craigend St, Rushcutters Bay",East of Mclachlan Avenue,Darlinghurst,2010,Sydney,Sydney,20,Mclachlan Avenue,0000173,0050,NULL,Tirtl,1,1,OnGround,Street,State,-33.876884,151.228683
0101000020E6100000090000805DDF6240070000A0F9F640C0,7149,"Newbridge Road, West of Henry Lawson Drive",Newbridge Road,Newbridge Road,"Milperra.milperra Rd, Milperra",West of Henry Lawson Drive,Milperra,2214,Bankstown,Sydney,20,Henry Lawson Drive,0000167,0480,A34,Tirtl,1,1,OnGround,Road,State,-33.9294929504395,150.980163574219
0101000020E61000003CA1D79F44DF624051137D3ECADC40C0,7150,"Showground Road, East of Victoria Avenue",Showground Road,Showground Road,"Showground.showground Rd, Castle Hill",East of Victoria Avenue,Castle Hill,2154,The Hills,Sydney,20,Victoria Avenue,0000157,0030,NULL,Tirtl,1,1,OnGround,Road,State,-33.724922,150.977127
0101000020E6100000A180ED6044DF624093020B60CADC40C0,7150RLC,"Showground Road, East of Victoria Avenue",Showground Road,Showground Road,Showground Road,East of Victoria Avenue,Castle Hill,2154,The Hills,Sydney,20,Victoria Avenue,0000157,0030,NULL,Tirtl,1,1,OnGround,Road,State,-33.724926,150.977097
0101000020E6100000F1FFFFDF54E1624000000000BCEE40C0,7153,"Olympic Drive, South of Vaughan Street",Olympic Drive,Olympic Drive,"Bede.bede St, Lidcombe",South of Vaughan Street,Lidcombe,2141,Auburn,Sydney,10,Vaughan Street,0000190,1250,A6,Tirtl,1,1,OnGround,Street,State,-33.8651123046875,151.041610717773
0101000020E6100000DE21C50089DD6240535BEA20AFF140C0,7159,"Cambridge Street, North of Joseph Street",Cambridge Street,Cambridge Street,"Cambridge.cambridge St, Cabramatta West",North of Joseph Street,Canley Heights,2166,Fairfield,Sydney,10,Joseph Street,0000013,1050,A28,Tirtl,1,1,OnGround,Street,State,-33.888157,150.922974
0101000020E6100000DE21C50089DD6240CA8B4CC0AFF140C0,7159RLC,"Cambridge Street, North of Joseph Street",Cambridge Street,Cambridge Street,Cambridge Street,North of Joseph Street,Canley Heights,2166,Fairfield,Sydney,10,Joseph Street,0000013,1050,A28,Tirtl,1,1,OnGround,Street,State,-33.888176,150.922974
0101000020E61000004E0D349FF3E162408FE1B19FC5DE40C0,7161,"Pennant Hills Road, East of Beecroft Road",Pennant Hills Road,Pennant Hills Road,"Pennant Hills.pennant Hills Rd, West Pennant Hills",East of Beecroft Road,Pennant Hills,2120,Hornsby,Sydney,30,Beecroft Road,0000013,1460,A28,Tirtl,1,1,OnGround,Road,State,-33.740406,151.060989
0101000020E61000004E0D349FF3E162408FE1B19FC5DE40C0,7161RLC,"Pennant Hills Road, East of Beecroft Road",Pennant Hills Road,Pennant Hills Road,Pennant Hills Road,East of Beecroft Road,Pennant Hills,2120,Hornsby,Sydney,30,Beecroft Road,0000013,1460,A28,Tirtl,1,1,OnGround,Road,State,-33.740406,151.060989
0101000020E6100000DE0033DF41E4624006668522DD0541C0,7162,"Kingsway, East of Gannons Road",Kingsway,Kingsway,"Kingsway.the Kingsway, Cronulla",East of Gannons Road,Woolooware,2230,Sutherland,Sydney,10,Gannons Road,0000227,0010,NULL,Tirtl,1,1,OnGround,,State,-34.045811,151.133041
0101000020E61000005340DAFF80E562406F0F4240BEEE40C0,7163,"Victoria Road, North of Evans Street",Victoria Road,Victoria Road,"Victoria.victoria Rd, Rozelle",North of Evans Street,Rozelle,2039,Leichhardt,Sydney,20,Evans Street,0000165,0140,A40,Tirtl,1,1,OnGround,Road,State,-33.865181,151.171997
0101000020E61000004B0169FF03DF624055FB743C66E840C0,7164,"Great Western Highway, West of Station Street",Great Western Highway,Great Western Highway,"Great Western.great Western Hwy, South Wentworthville",West of Station Street,South Wentworthville,2145,Holroyd,Sydney,20,Station Street,0000005,0781,A44,Tirtl,1,1,OnGround,Highway,State,-33.815620,150.969238
0101000020E610000091ED7C3FB5DC6240556AF6402BE640C0,7168,"Great Western Highway, East of Reservoir Road",Great Western Highway,Great Western Highway,"Great Western.great Western Hwy, Blacktown",East of Reservoir Road,Blacktown,2148,Blacktown,Sydney,10,Reservoir Road,0000005,0880,A44,Tirtl,1,1,OnGround,Highway,State,-33.798195,150.897125
0101000020E6100000D3DC0A61B5DC6240D84812842BE640C0,7168RLC,"Great Western Highway, East of Reservoir Road",Great Western Highway,Great Western Highway,Great Western Highway,East of Reservoir Road,Blacktown,2148,Blacktown,Sydney,10,Reservoir Road,0000005,0880,A44,Tirtl,1,1,OnGround,Highway,State,-33.798203,150.897141
0101000020E61000006BD3D85E8BE46240B29E5A7D75EF40C0,7171RLC,"City-West Link Road, North of Timbrell Drive",City-West Link Road,City-West Link Road,Dobroyd Parade,North of Timbrell Drive,Haberfield,2045,Ashfield,Sydney,10,Timbrell Drive,0000650,0105,A4,Tirtl,1,1,OnGround,Parade,State,-33.870773,151.142013
0101000020E610000096236420CFDE6240E0F76F5E9CE840C0,7179,"Jersey Road, North of Old Prospect Road",Jersey Road,Jersey Road,"Jersey.jersey Rd, South Wentworthville",North of Old Prospect Road,South Wentworthville,2145,Holroyd,Sydney,40,Old Prospect Road,0000013,1150,A28,Tirtl,1,1,OnGround,Road,State,-33.817272,150.962784
0101000020E610000087A5811F55E462406D1B4641F0E240C0,7184,"Ryde Road, South of Lady Game Drive",Ryde Road,Ryde Road,"Ryde.ryde Rd, West Pymble",South of Lady Game Drive,West Pymble,2073,Ku-Ring-Gai,Sydney,20,Lady Game Drive,0000162,0110,A3,Tirtl,1,1,OnGround,Road,State,-33.772957,151.135391
0101000020E6100000FAD2DB9F0BE062402B14E97E4EE540C0,72013,"James Ruse Drive, North of North Rocks Road",James Ruse Drive,James Ruse Drive,"James Ruse.james Ruse Dr, Northmead",North of North Rocks Road,North Rocks,2151,The Hills,Sydney,10,North Rocks Road,0000013,1270,A40,Trafficorder Loop Counter,1,0,OnBridge,Drive,State,-33.791458,151.001419
0101000020E610000087C3D2C08FE06240ABB35A608FDD40C0,72022,"Castle Hill Road, East of Old Northern Road",Castle Hill Road,Castle Hill Road,Castle Hill Road,East of Old Northern Road,Castle Hill,2154,Hornsby,Sydney,70,Old Northern Road,0000156,0040,NULL,Trafficorder Loop Counter,1,0,OnGround,Road,State,-33.730938,151.017548
0101000020E6100000FDD8243FE2DF6240E48409A359DF40C0,72026,"Old Northern Road, West of Ambleside Drive",Old Northern Road,Old Northern Road,"Old Northern.old Northern Rd, Baulkham Hills",West of Ambleside Drive,Castle Hill,2154,The Hills,Sydney,150,Ambleside Drive,0000160,0090,NULL,Excel Lpl,1,1,OnGround,Road,State,-33.744923,150.996368
0101000020E6100000DC0F786080DF62403562669FC7DE40C0,72027,"Windsor Road, North of Hambledon Avenue",Windsor Road,Windsor Road,"Windsor.windsor Rd, Baulkham Hills",North of Hambledon Avenue,Baulkham Hills,2153,The Hills,Sydney,130,Hambledon Avenue,0000184,0180,NULL,Tirtl,1,1,OnGround,Road,State,-33.740467,150.984421
0101000020E6100000CFA3E2FF0EE1624092CF2B9E7ADE40C0,72028,"Castle Hill Road, West of Franklin Road",Castle Hill Road,Castle Hill Road,"Castle Hill.castle Hill Rd, West Pennant Hills",West of Franklin Road,Cherrybrook,2126,Hornsby,Sydney,90,Franklin Road,0000156,0030,NULL,Excel Lpl,1,1,OnGround,Road,State,-33.738117,151.033081
0101000020E61000009529E620E8DF624043C5387F13E240C0,72055,"Windsor Road, North of Oakland Avenue",Windsor Road,Windsor Road,"Windsor.windsor Rd, Baulkham Hills",North of Oakland Avenue,Baulkham Hills,2153,The Hills,Sydney,50,Oakland Avenue,0000184,0130,NULL,Trafficorder Loop Counter,1,0,OnGround,Road,State,-33.766220,150.997086
0101000020E61000006F1283C04AE062401ADB6B41EFE140C0,72083,"Renown Road, West of Barclay Road",Renown Road,Renown Road,"Renown.renown Rd, Baulkham Hills",West of Barclay Road,North Rocks,2151,The Hills,Sydney,270,Barclay Road,0007143,0020,NULL,Trafficorder Loop Counter,1,0,OnGround,Road,Regional,-33.765114,151.009125
0101000020E6100000F4C308E1D1F6624073486AA1647840C0,7211,"Lily Lane, South of Fern Circuit",Lily Lane,Lily Lane,Lily Lane,South of Fern Circuit,Adamstown,2289,Newcastle,Hunter,40,Fern Circuit,-10,-10,NULL,Tirtl,1,1,OnGround,Lane,Local,-32.940571,151.713120
0101000020E61000008BC058DF40F8624051888043A87640C0,7212,"Stewart Avenue, South of Parry Street",Stewart Avenue,Stewart Avenue,"Stewart.stewart Ave, Hamilton South",South of Parry Street,Hamilton East,2303,Newcastle,Hunter,30,Parry Street,0000010,1525,A43,Tirtl,1,1,OnGround,Avenue,State,-32.927010,151.757919
0101000020E6100000732D5A8036F76240F1D58EE21C7540C0,7213,"Griffiths Road, West of Turton Road",Griffiths Road,Griffiths Road,"Griffiths.griffiths Rd, Lambton East",West of Turton Road,Lambton,2299,Newcastle,Hunter,20,Turton Road,0000082,0070,A15,Tirtl,1,1,OnGround,Road,State,-32.914944,151.725403
0101000020E61000001399B9C065DC62408C2FDAE3853641C0,7216,"Gladstone Avenue, South of Crown Street",Gladstone Avenue,Gladstone Avenue,"Gladstone.gladstone Avenue, Coniston",South of Crown Street,Wollongong,2500,Wollongong,Southern,20,Crown Street,0007641,0025,NULL,Tirtl,1,1,OnGround,Avenue,Regional,-34.425961,150.887421
0101000020E61000007C7BD7A02FDB624002124DA0883941C0,7217,"Princes Highway, East of Five Islands Road",Princes Highway,Princes Highway,"Princes.princes Highway, Unanderra",East of Five Islands Road,Unanderra,2526,Wollongong,Southern,40,Five Islands Road,0000001,1190,NULL,Tirtl,1,1,OnGround,Highway,State,-34.449482,150.849564
0101000020E610000000000000D0DB624006000040DD4341C0,7220,"Windang Road, South of Boronia Avenue",Windang Road,Windang Road,"Shellharbour.shellharbour Rd, Windang",South of Boronia Avenue,Windang,2528,Wollongong,Southern,30,Boronia Avenue,0000522,0120,B65,Tirtl,1,1,OnGround,Road,State,-34.5301895141602,150.869140625
0101000020E610000040C2306049E162406D1E87C1FCF340C0,7248,"Stacey Street, South of Hume Highway",Stacey Street,Stacey Street,"Stacey.stacey St, Bankstown",South of Hume Highway,Bankstown,2200,Bankstown,Sydney,20,Hume Highway,0000190,1180,A6,Tirtl,1,1,OnGround,Street,State,-33.906151,151.040207
0101000020E6100000512E8D5FF8E46240A25F5B3FFDEF40C0,7251,"City-West Link Road, East of James Street",City-West Link Road,City-West Link Road,"City West Link.city West Link Rd, Lilyfield",East of James Street,Lilyfield,2040,Leichhardt,Sydney,20,James Street,0000650,0125,A4,Tirtl,1,1,OnGround,Road,State,-33.874916,151.155319
0101000020E610000082751C3FD4E362409BE447FC8AE540C0,7270,"Lane Cove Road, South of Coxs Road",Lane Cove Road,Lane Cove Road,"Lane Cove.lane Cove Rd, North Ryde",South of Coxs Road,North Ryde,2113,Ryde,Sydney,20,Coxs Road,0000162,0050,A3,Tirtl,1,1,OnGround,Road,State,-33.793304,151.119659
0101000020E61000003CBCE7C072E06240EB6F09C03FF540C0,7272,"Edgar Street, North of Marion Street",Edgar Street,Edgar Street,"Edgar.edgar St, Condell Park",North of Marion Street,Bankstown,2200,Bankstown,Sydney,10,Marion Street,0007120,0045,NULL,Tirtl,1,1,OnGround,Street,Regional,-33.916008,151.014008
0101000020E61000007633A31F0DDA6240287D21E4BCE340C0,7274,"Great Western Highway, West of Carlisle Avenue",Great Western Highway,Great Western Highway,"Great Western.great Western Hwy, Minchinbury",West of Carlisle Avenue,Minchinbury,2770,Blacktown,Sydney,20,Carlisle Avenue,0000005,0950,A44,Tirtl,1,1,OnGround,Highway,State,-33.779202,150.814102
0101000020E610000029232E008DE36240FDA204FD85F240C0,7275,"Georges River Road, West of Croydon Avenue",Georges River Road,Georges River Road,"Georges River.georges River Rd, Croydon Park",West of Croydon Avenue,Croydon Park,2133,Burwood,Sydney,10,Croydon Avenue,0000549,0060,NULL,Tirtl,1,1,OnGround,Road,State,-33.894714,151.110962
0101000020E610000026FF93BF7BF562401C60E63BF87340C0,7289,"Thomas Street, East of Metcalfe Street",Thomas Street,Thomas Street,"Thomas.thomas St, Wallsend",East of Metcalfe Street,Wallsend,2287,Newcastle,Hunter,20,Metcalfe Street,0000082,0160,A15,Tirtl,1,1,OnGround,Street,State,-32.906013,151.671356
0101000020E6100000B3EF8AE07FE062403A747ADE8DD940C0,73038,"Old Northern Road, South of Malabar Road",Old Northern Road,Old Northern Road,"Old Northern.old Northern Rd, Glenhaven",South of Malabar Road,Dural,2158,Hornsby,Sydney,40,Malabar Road,0000160,0150,NULL,Excel Lpl,1,1,OnGround,Road,State,-33.699642,151.015610
0101000020E61000006BF46A80D2DD62406F4BE48233DA40C0,73042,"Windsor Road, East of Northwest Transitway",Windsor Road,Windsor Road,Windsor Road,East of Northwest Transitway,Kellyville,2155,The Hills,Sydney,130,Northwest Transitway,0000184,0225,NULL,Trafficorder Tube Axlepair Counter,0,0,OnBridge,Road,State,-33.704697,150.931946
0101000020E61000008FDE701FB9DE62400169FF03ACDB40C0,73090,"Memorial Avenue, West of Windsor Road",Memorial Avenue,Memorial Avenue,Memorial Drive,West of Windsor Road,Kellyville,2155,The Hills,Sydney,70,Windsor Road,0000642,0170,NULL,Trafficorder Tube Axlepair Counter,0,0,OnGround,Drive,State,-33.716187,150.960098
0101000020E6100000280EA0DF77E36240F3C64961DEDB40C0,74011,"Pacific Highway, North of Pennant Hills Road",Pacific Highway,Pacific Highway,"Pacific.pacific Hwy, Wahroonga",North of Pennant Hills Road,Wahroonga,2076,Hornsby,Sydney,70,Pennant Hills Road,0000010,0650,B83,Trafficorder Loop Counter,1,0,OnGround,Highway,State,-33.717724,151.108383
0101000020E6100000C66AF3FF2AE362406479573D60DA40C0,74018,"Pacific Highway, North of Government Road",Pacific Highway,Pacific Highway,Pacific Highway,North of Government Road,Hornsby,2077,Hornsby,Sydney,20,Government Road,0000010,0670,B83,Trafficorder Tube Axlepair Counter,0,0,OnGround,Highway,State,-33.706062,151.098999
0101000020E6100000369204E18AE16240075DC2A1B7E040C0,74030,"Pennant Hills Road, South of Copeland Road",Pennant Hills Road,Pennant Hills Road,Pennant Hills Road,South of Copeland Road,West Pennant Hills,2125,The Hills,Sydney,170,Copeland Road,0000013,1427,A28,Trafficorder Loop Counter,1,0,OnGround,Road,State,-33.755604,151.048203
0101000020E61000007E7214208AE26240CB9D996038D540C0,74043,"Galston Road, West of Brett Avenue",Galston Road,Galston Road,Galston Road,West of Brett Avenue,Dural,2158,Hornsby,Sydney,1240,Brett Avenue,0000161,0020,NULL,Trafficorder Tube Axlepair Counter,0,0,OnBridge,Road,State,-33.665783,151.079361
0101000020E61000005C9198A006E36240C2FBAA5CA8E240C0,74062,"Epping Road, West of Crimea Road",Epping Road,Epping Road,"Epping.epping Rd, Marsfield",West of Crimea Road,Marsfield,2122,Ryde,Sydney,190,Crimea Road,0000373,0125,NULL,Trafficorder Loop Counter,1,0,OnGround,Road,State,-33.770763,151.094559
0101000020E6100000C87C40A033E362400796236420D940C0,74075,"Jersey Street, West of Denison Street",Jersey Street,Jersey Street,Jersey Street,West of Denison Street,Hornsby,2077,Hornsby,Sydney,100,Denison Street,0000010,0715,B83,Trafficorder Tube Axlepair Counter,0,0,OnGround,Street,State,-33.696301,151.100052
0101000020E6100000179F0260BCE36240CEA96400A8DA40C0,74077,"Junction Road, East of Edgeworth David Avenue",Junction Road,Junction Road,"Edgeworth David.edgeworth David Ave, Wahroonga",East of Edgeworth David Avenue,Wahroonga,2076,Hornsby,Sydney,20,Edgeworth David Avenue,0002043,0320,NULL,Trafficorder Loop Counter,1,0,OnGround,Avenue,Regional,-33.708252,151.116745
